residue,count,avg_steps,avg_v2,avg_log_drift,avg_odd_mult,theoretical_drift
1,24415,118.3532,2.0761,-0.3405,0.9437,-0.2877
3,24415,110.7649,2.1307,-0.3783,0.9362,-0.2877
5,24415,110.9390,2.1293,-0.3773,0.9304,-0.2877
7,24415,110.7651,2.1307,-0.3783,0.9492,-0.2877
9,24415,118.3824,2.0757,-0.3401,0.9565,-0.2877
11,24415,110.9393,2.1292,-0.3773,0.9389,-0.2877
13,24415,103.2011,2.1998,-0.4262,0.9056,-0.2877
15,24415,110.9393,2.1292,-0.3772,0.9627,-0.2877
17,24415,103.2012,2.1998,-0.4262,0.9056,-0.2877
19,24415,118.4479,2.0751,-0.3398,0.9589,-0.2877
21,24415,103.4070,2.1979,-0.4248,0.9242,-0.2877
23,24415,103.2013,2.1998,-0.4262,0.9418,-0.2877
25,24415,118.6356,2.0753,-0.3399,0.9570,-0.2877
27,24415,133.7389,1.9940,-0.2835,1.0002,-0.2877
29,24415,110.9377,2.1283,-0.3766,0.9325,-0.2877
31,24415,133.6710,1.9952,-0.2844,1.0000,-0.2877
33,24415,118.3436,2.0750,-0.3397,0.9568,-0.2877
35,24415,103.4072,2.1977,-0.4247,0.9302,-0.2877
37,24415,110.8102,2.1310,-0.3785,0.9475,-0.2877
39,24415,125.9574,2.0313,-0.3094,0.9895,-0.2877
41,24415,133.5527,1.9957,-0.2847,0.9952,-0.2877
43,24415,118.3258,2.0767,-0.3409,0.9627,-0.2877
45,24415,103.4073,2.1977,-0.4247,0.9050,-0.2877
47,24415,133.7175,1.9940,-0.2835,0.9958,-0.2877
49,24415,118.7023,2.0740,-0.3390,0.9635,-0.2877
51,24415,118.7023,2.0740,-0.3390,0.9597,-0.2877
53,24415,95.8183,2.2885,-0.4877,0.8909,-0.2877
55,24415,133.9731,1.9938,-0.2834,1.0023,-0.2877
57,24415,111.0328,2.1288,-0.3770,0.9417,-0.2877
59,24415,118.4038,2.0758,-0.3402,0.9687,-0.2877
61,24415,111.3213,2.1261,-0.3751,0.9547,-0.2877
63,24415,133.4240,1.9957,-0.2847,1.0113,-0.2877
65,24415,118.6382,2.0741,-0.3391,0.9631,-0.2877
67,24415,118.6382,2.0741,-0.3391,0.9706,-0.2877
69,24415,95.8184,2.2885,-0.4876,0.8887,-0.2877
71,24415,133.5404,1.9960,-0.2849,0.9953,-0.2877
73,24415,133.9592,1.9937,-0.2833,1.0023,-0.2877
75,24415,95.8184,2.2885,-0.4876,0.9346,-0.2877
77,24415,110.9648,2.1296,-0.3775,0.9321,-0.2877
79,24415,118.3319,2.0761,-0.3405,0.9702,-0.2877
81,24415,110.9648,2.1296,-0.3775,0.9493,-0.2877
83,24415,126.0762,2.0320,-0.3099,0.9836,-0.2877
85,24415,96.1805,2.2858,-0.4858,0.9196,-0.2877
87,24415,111.0063,2.1308,-0.3783,0.9512,-0.2877
89,24415,111.0063,2.1308,-0.3783,0.9476,-0.2877
91,24415,141.1541,1.9636,-0.2624,1.0158,-0.2877
93,24415,103.3820,2.1973,-0.4245,0.9230,-0.2877
95,24415,125.8606,2.0323,-0.3101,0.9941,-0.2877
97,24415,126.1002,2.0315,-0.3095,0.9793,-0.2877
99,24415,111.1854,2.1286,-0.3768,0.9676,-0.2877
101,24415,111.1854,2.1286,-0.3768,0.9455,-0.2877
103,24415,133.6662,1.9942,-0.2837,1.0003,-0.2877
105,24415,118.5026,2.0770,-0.3410,0.9673,-0.2877
107,24415,134.1571,1.9931,-0.2829,0.9965,-0.2877
109,24415,126.0158,2.0314,-0.3095,0.9836,-0.2877
111,24415,141.0403,1.9644,-0.2630,1.0151,-0.2877
113,24415,96.1806,2.2857,-0.4857,0.9196,-0.2877
115,24415,110.8991,2.1301,-0.3778,0.9353,-0.2877
117,24415,103.4883,2.1965,-0.4239,0.9266,-0.2877
119,24415,118.3826,2.0756,-0.3401,0.9707,-0.2877
121,24415,133.6457,1.9943,-0.2837,0.9956,-0.2877
123,24415,126.0498,2.0317,-0.3097,0.9792,-0.2877
125,24415,126.0555,2.0322,-0.3100,0.9788,-0.2877
127,24415,133.5459,1.9961,-0.2850,1.0083,-0.2877
129,24414,119.1064,2.0714,-0.3371,0.9615,-0.2877
131,24414,111.1852,2.1284,-0.3767,0.9521,-0.2877
133,24414,111.1852,2.1284,-0.3767,0.9395,-0.2877
135,24414,118.7638,2.0748,-0.3395,0.9687,-0.2877
137,24414,133.9442,1.9937,-0.2833,1.0008,-0.2877
139,24414,126.0886,2.0316,-0.3096,0.9790,-0.2877
141,24414,96.1815,2.2857,-0.4857,0.8906,-0.2877
143,24414,125.9889,2.0317,-0.3096,0.9896,-0.2877
145,24414,126.2211,2.0302,-0.3086,0.9795,-0.2877
147,24414,126.2211,2.0302,-0.3086,0.9864,-0.2877
149,24414,110.7128,2.1319,-0.3791,0.9605,-0.2877
151,24414,96.1815,2.2857,-0.4857,0.9572,-0.2877
153,24414,119.0752,2.0726,-0.3380,0.9528,-0.2877
155,24414,126.2527,2.0307,-0.3089,0.9865,-0.2877
157,24414,110.6659,2.1316,-0.3789,0.9493,-0.2877
159,24414,149.1960,1.9367,-0.2438,1.0324,-0.2877
161,24414,126.3816,2.0293,-0.3080,0.9777,-0.2877
163,24414,110.7128,2.1319,-0.3791,0.9623,-0.2877
165,24414,126.1092,2.0315,-0.3095,0.9892,-0.2877
167,24414,141.0993,1.9640,-0.2627,1.0153,-0.2877
169,24414,141.4267,1.9636,-0.2624,1.0156,-0.2877
171,24414,118.6561,2.0756,-0.3401,0.9517,-0.2877
173,24414,103.6865,2.1970,-0.4242,0.9119,-0.2877
175,24414,134.1676,1.9934,-0.2831,1.0024,-0.2877
177,24414,111.0211,2.1297,-0.3776,0.9367,-0.2877
179,24414,111.0211,2.1297,-0.3776,0.9452,-0.2877
181,24414,103.8023,2.1952,-0.4230,0.9170,-0.2877
183,24414,133.4425,1.9951,-0.2843,1.0019,-0.2877
185,24414,118.8425,2.0743,-0.3392,0.9577,-0.2877
187,24414,126.4890,2.0305,-0.3088,0.9845,-0.2877
189,24414,125.8874,2.0317,-0.3096,0.9789,-0.2877
191,24414,125.8837,2.0323,-0.3101,0.9977,-0.2877
193,24414,118.6141,2.0746,-0.3394,0.9523,-0.2877
195,24414,118.6141,2.0746,-0.3394,0.9713,-0.2877
197,24414,111.2346,2.1294,-0.3773,0.9517,-0.2877
199,24414,126.0216,2.0317,-0.3096,0.9791,-0.2877
201,24414,103.8023,2.1952,-0.4230,0.9571,-0.2877
203,24414,118.6683,2.0756,-0.3401,0.9630,-0.2877
205,24414,111.2346,2.1294,-0.3773,0.9349,-0.2877
207,24414,133.8647,1.9942,-0.2836,1.0021,-0.2877
209,24414,118.3200,2.0777,-0.3415,0.9565,-0.2877
211,24414,118.3200,2.0777,-0.3415,0.9641,-0.2877
213,24414,88.5286,2.4093,-0.5714,0.8857,-0.2877
215,24414,126.2621,2.0306,-0.3089,0.9895,-0.2877
217,24414,118.5170,2.0745,-0.3393,0.9763,-0.2877
219,24414,126.1723,2.0316,-0.3096,0.9794,-0.2877
221,24414,125.9312,2.0309,-0.3091,0.9859,-0.2877
223,24414,133.6810,1.9949,-0.2842,1.0019,-0.2877
225,24414,141.8126,1.9622,-0.2615,1.0160,-0.2877
227,24414,88.5286,2.4093,-0.5714,0.9323,-0.2877
229,24414,111.2945,2.1275,-0.3761,0.9375,-0.2877
231,24414,126.4263,2.0306,-0.3089,0.9865,-0.2877
233,24414,126.3024,2.0306,-0.3089,0.9791,-0.2877
235,24414,126.5745,2.0287,-0.3076,0.9776,-0.2877
237,24414,111.1237,2.1285,-0.3767,0.9396,-0.2877
239,24414,141.7227,1.9626,-0.2617,1.0197,-0.2877
241,24414,103.6257,2.1974,-0.4245,0.9136,-0.2877
243,24414,126.0046,2.0316,-0.3096,0.9790,-0.2877
245,24414,103.6257,2.1974,-0.4245,0.9425,-0.2877
247,24414,118.5763,2.0757,-0.3401,0.9591,-0.2877
249,24414,126.4928,2.0301,-0.3085,0.9797,-0.2877
251,24414,141.4425,1.9627,-0.2619,1.0159,-0.2877
253,24414,118.7844,2.0735,-0.3387,0.9803,-0.2877
255,24414,133.8224,1.9948,-0.2841,1.0193,-0.2877
257,24414,111.5515,2.1264,-0.3753,0.9256,-0.2877
259,24414,119.0676,2.0709,-0.3368,0.9700,-0.2877
261,24414,103.5836,2.1974,-0.4245,0.9138,-0.2877
263,24414,126.4476,2.0294,-0.3080,0.9844,-0.2877
265,24414,118.9185,2.0729,-0.3382,0.9605,-0.2877
267,24414,111.4474,2.1270,-0.3757,0.9365,-0.2877
269,24414,103.5836,2.1974,-0.4245,0.9195,-0.2877
271,24414,118.6305,2.0765,-0.3407,0.9903,-0.2877
273,24414,103.5836,2.1974,-0.4245,0.9052,-0.2877
275,24414,133.9072,1.9934,-0.2831,1.0023,-0.2877
277,24414,96.1726,2.2839,-0.4845,0.8966,-0.2877
279,24414,118.6476,2.0755,-0.3400,0.9764,-0.2877
281,24414,118.6476,2.0755,-0.3400,0.9674,-0.2877
283,24414,133.8342,1.9938,-0.2834,1.0090,-0.2877
285,24414,118.6658,2.0750,-0.3397,0.9571,-0.2877
287,24414,126.3883,2.0297,-0.3083,0.9899,-0.2877
289,24414,111.0185,2.1287,-0.3769,0.9455,-0.2877
291,24414,118.4513,2.0749,-0.3396,0.9764,-0.2877
293,24414,118.4513,2.0749,-0.3396,0.9707,-0.2877
295,24414,126.5241,2.0297,-0.3083,0.9795,-0.2877
297,24414,126.3161,2.0311,-0.3092,0.9839,-0.2877
299,24414,126.0319,2.0322,-0.3100,0.9790,-0.2877
301,24414,96.1726,2.2839,-0.4845,0.9041,-0.2877
303,24414,126.0897,2.0300,-0.3085,0.9774,-0.2877
305,24414,111.1105,2.1296,-0.3775,0.9368,-0.2877
307,24414,111.1105,2.1296,-0.3775,0.9326,-0.2877
309,24414,103.4788,2.1972,-0.4244,0.9232,-0.2877
311,24414,126.3320,2.0299,-0.3084,0.9842,-0.2877
313,24414,126.1419,2.0310,-0.3092,0.9769,-0.2877
315,24414,110.7940,2.1321,-0.3793,0.9607,-0.2877
317,24414,110.7940,2.1321,-0.3793,0.9433,-0.2877
319,24414,141.7044,1.9623,-0.2616,1.0214,-0.2877
321,24414,103.4788,2.1972,-0.4244,0.9137,-0.2877
323,24414,126.5983,2.0291,-0.3078,0.9901,-0.2877
325,24414,110.7695,2.1302,-0.3779,0.9447,-0.2877
327,24414,141.5820,1.9621,-0.2614,1.0160,-0.2877
329,24414,118.2950,2.0768,-0.3409,0.9567,-0.2877
331,24414,110.7695,2.1302,-0.3779,0.9511,-0.2877
333,24414,118.3003,2.0763,-0.3405,0.9640,-0.2877
335,24414,133.4983,1.9948,-0.2841,1.0018,-0.2877
337,24414,126.3176,2.0307,-0.3090,0.9840,-0.2877
339,24414,134.1199,1.9937,-0.2833,1.0068,-0.2877
341,24414,88.4588,2.4117,-0.5731,0.9127,-0.2877
343,24414,110.8113,2.1302,-0.3779,0.9478,-0.2877
345,24414,118.6539,2.0745,-0.3393,0.9629,-0.2877
347,24414,118.7431,2.0753,-0.3399,0.9723,-0.2877
349,24414,103.6096,2.1964,-0.4238,0.9198,-0.2877
351,24414,126.6537,2.0297,-0.3083,1.0016,-0.2877
353,24414,126.2223,2.0302,-0.3086,0.9723,-0.2877
355,24414,111.2718,2.1272,-0.3759,0.9618,-0.2877
357,24414,111.2718,2.1272,-0.3759,0.9524,-0.2877
359,24414,133.9093,1.9939,-0.2835,1.0087,-0.2877
361,24414,111.1228,2.1299,-0.3777,0.9728,-0.2877
363,24414,118.7979,2.0749,-0.3396,0.9573,-0.2877
365,24414,125.9737,2.0322,-0.3100,0.9784,-0.2877
367,24414,118.4536,2.0774,-0.3413,0.9858,-0.2877
369,24414,96.2302,2.2848,-0.4851,0.9007,-0.2877
371,24414,118.8554,2.0739,-0.3389,0.9597,-0.2877
373,24414,96.2302,2.2848,-0.4851,0.9186,-0.2877
375,24414,126.5517,2.0305,-0.3088,0.9864,-0.2877
377,24414,141.4941,1.9626,-0.2618,1.0157,-0.2877
379,24414,126.6516,2.0288,-0.3077,0.9730,-0.2877
381,24414,118.9191,2.0739,-0.3389,0.9710,-0.2877
383,24414,126.5376,2.0301,-0.3085,1.0108,-0.2877
385,24414,111.2850,2.1277,-0.3762,0.9419,-0.2877
387,24414,111.6111,2.1254,-0.3746,0.9408,-0.2877
389,24414,111.6111,2.1254,-0.3746,0.9498,-0.2877
391,24414,111.6111,2.1254,-0.3746,0.9628,-0.2877
393,24414,126.0866,2.0310,-0.3092,0.9790,-0.2877
395,24414,126.3186,2.0299,-0.3084,0.9794,-0.2877
397,24414,103.7019,2.1975,-0.4246,0.9342,-0.2877
399,24414,118.9449,2.0728,-0.3381,0.9718,-0.2877
401,24414,104.1754,2.1917,-0.4206,0.9138,-0.2877
403,24414,104.1754,2.1917,-0.4206,0.9492,-0.2877
405,24414,103.7019,2.1975,-0.4246,0.9342,-0.2877
407,24414,111.4485,2.1275,-0.3760,0.9679,-0.2877
409,24414,111.4485,2.1275,-0.3760,0.9332,-0.2877
411,24414,134.1736,1.9931,-0.2829,1.0023,-0.2877
413,24414,126.4987,2.0291,-0.3079,0.9846,-0.2877
415,24414,134.1482,1.9933,-0.2831,1.0006,-0.2877
417,24414,126.6147,2.0293,-0.3080,0.9729,-0.2877
419,24414,118.6677,2.0759,-0.3403,0.9761,-0.2877
421,24414,118.6677,2.0759,-0.3403,0.9704,-0.2877
423,24414,118.8559,2.0739,-0.3389,0.9730,-0.2877
425,24414,134.0180,1.9942,-0.2837,1.0020,-0.2877
427,24414,133.9327,1.9940,-0.2835,0.9960,-0.2877
429,24414,118.7076,2.0751,-0.3397,0.9518,-0.2877
431,24414,118.7929,2.0748,-0.3396,0.9688,-0.2877
433,24414,111.0350,2.1296,-0.3775,0.9390,-0.2877
435,24414,111.0350,2.1296,-0.3775,0.9538,-0.2877
437,24414,118.4216,2.0760,-0.3403,0.9760,-0.2877
439,24414,118.7995,2.0750,-0.3397,0.9650,-0.2877
441,24414,111.0350,2.1296,-0.3775,0.9453,-0.2877
443,24414,126.5425,2.0290,-0.3078,0.9797,-0.2877
445,24414,126.1402,2.0312,-0.3093,0.9791,-0.2877
447,24414,141.8550,1.9617,-0.2612,1.0201,-0.2877
449,24414,126.1748,2.0314,-0.3095,0.9790,-0.2877
451,24414,133.8221,1.9950,-0.2842,1.0113,-0.2877
453,24414,88.4588,2.4116,-0.5729,0.8874,-0.2877
455,24414,125.9928,2.0312,-0.3093,0.9720,-0.2877
457,24414,118.8548,2.0739,-0.3389,0.9634,-0.2877
459,24414,110.9850,2.1301,-0.3779,0.9364,-0.2877
461,24414,111.1824,2.1289,-0.3770,0.9268,-0.2877
463,24414,126.2625,2.0308,-0.3090,0.9842,-0.2877
465,24414,111.1824,2.1289,-0.3770,0.9395,-0.2877
467,24414,118.6288,2.0758,-0.3402,0.9669,-0.2877
469,24414,103.2947,2.1994,-0.4259,0.9425,-0.2877
471,24414,126.3657,2.0296,-0.3082,0.9897,-0.2877
473,24414,103.0089,2.2019,-0.4276,0.9304,-0.2877
475,24414,118.6784,2.0752,-0.3398,0.9763,-0.2877
477,24414,103.0089,2.2019,-0.4276,0.9201,-0.2877
479,24414,141.8598,1.9623,-0.2616,1.0216,-0.2877
481,24414,118.6899,2.0756,-0.3401,0.9723,-0.2877
483,24414,103.2947,2.1994,-0.4259,0.9425,-0.2877
485,24414,118.4861,2.0762,-0.3405,0.9680,-0.2877
487,24414,134.3628,1.9921,-0.2822,1.0025,-0.2877
489,24414,126.2917,2.0317,-0.3096,0.9861,-0.2877
491,24414,134.0295,1.9938,-0.2834,1.0002,-0.2877
493,24414,110.5124,2.1332,-0.3800,0.9343,-0.2877
495,24414,141.8691,1.9616,-0.2611,1.0159,-0.2877
497,24414,103.2947,2.1994,-0.4259,0.9260,-0.2877
499,24414,118.5381,2.0758,-0.3402,0.9592,-0.2877
501,24414,118.8740,2.0742,-0.3391,0.9766,-0.2877
503,24414,133.8914,1.9933,-0.2830,1.0022,-0.2877
505,24414,125.9076,2.0320,-0.3099,0.9718,-0.2877
507,24414,118.3667,2.0771,-0.3411,0.9720,-0.2877
509,24414,134.1425,1.9941,-0.2836,1.0023,-0.2877
511,24414,149.5193,1.9350,-0.2426,1.0331,-0.2877
513,24414,118.8405,2.0732,-0.3384,0.9502,-0.2877
515,24414,111.2541,2.1286,-0.3768,0.9395,-0.2877
517,24414,118.9133,2.0732,-0.3384,0.9636,-0.2877
519,24414,126.1826,2.0305,-0.3089,0.9790,-0.2877
521,24414,111.2541,2.1286,-0.3768,0.9571,-0.2877
523,24414,118.9133,2.0732,-0.3384,0.9598,-0.2877
525,24414,95.9676,2.2886,-0.4878,0.8892,-0.2877
527,24414,126.6623,2.0294,-0.3080,1.0019,-0.2877
529,24414,95.9676,2.2886,-0.4878,0.9030,-0.2877
531,24414,118.7325,2.0736,-0.3387,0.9577,-0.2877
533,24414,103.6196,2.1972,-0.4244,0.9318,-0.2877
535,24414,111.2219,2.1285,-0.3767,0.9518,-0.2877
537,24414,111.2219,2.1285,-0.3767,0.9500,-0.2877
539,24414,126.2079,2.0299,-0.3084,0.9983,-0.2877
541,24414,111.1609,2.1298,-0.3777,0.9389,-0.2877
543,24414,126.1731,2.0317,-0.3096,0.9862,-0.2877
545,24414,111.1609,2.1298,-0.3777,0.9352,-0.2877
547,24414,103.6196,2.1972,-0.4244,0.9235,-0.2877
549,24414,126.2861,2.0298,-0.3084,0.9899,-0.2877
551,24414,118.5228,2.0761,-0.3404,0.9762,-0.2877
553,24414,133.9547,1.9934,-0.2831,1.0005,-0.2877
555,24414,103.6196,2.1972,-0.4244,0.9383,-0.2877
557,24414,111.1640,2.1287,-0.3769,0.9330,-0.2877
559,24414,133.9634,1.9935,-0.2832,1.0005,-0.2877
561,24414,118.4931,2.0776,-0.3414,0.9677,-0.2877
563,24414,118.4931,2.0776,-0.3414,0.9639,-0.2877
565,24414,96.0181,2.2861,-0.4860,0.9030,-0.2877
567,24414,133.8881,1.9942,-0.2837,1.0065,-0.2877
569,24414,126.5490,2.0297,-0.3083,0.9729,-0.2877
571,24414,111.1631,2.1294,-0.3773,0.9484,-0.2877
573,24414,118.6696,2.0752,-0.3398,0.9706,-0.2877
575,24414,118.4928,2.0759,-0.3403,1.0008,-0.2877
577,24414,103.5551,2.1974,-0.4245,0.9102,-0.2877
579,24414,103.5551,2.1974,-0.4245,0.9436,-0.2877
581,24414,110.8906,2.1309,-0.3784,0.9390,-0.2877
583,24414,118.5038,2.0761,-0.3404,0.9724,-0.2877
585,24414,118.3809,2.0758,-0.3403,0.9675,-0.2877
587,24414,110.8906,2.1309,-0.3784,0.9612,-0.2877
589,24414,110.8906,2.1309,-0.3784,0.9348,-0.2877
591,24414,118.7912,2.0751,-0.3397,0.9647,-0.2877
593,24414,126.1065,2.0314,-0.3094,0.9788,-0.2877
595,24414,126.1065,2.0314,-0.3094,0.9857,-0.2877
597,24414,103.5058,2.1977,-0.4247,0.9616,-0.2877
599,24414,118.4225,2.0771,-0.3411,0.9703,-0.2877
601,24414,126.1306,2.0313,-0.3094,0.9896,-0.2877
603,24414,133.7393,1.9947,-0.2840,0.9953,-0.2877
605,24414,96.0181,2.2861,-0.4860,0.9249,-0.2877
607,24414,126.4666,2.0291,-0.3079,0.9902,-0.2877
609,24414,118.9429,2.0733,-0.3385,0.9639,-0.2877
611,24414,111.1083,2.1305,-0.3781,0.9611,-0.2877
613,24414,111.1083,2.1305,-0.3781,0.9389,-0.2877
615,24414,126.5342,2.0296,-0.3082,0.9985,-0.2877
617,24414,126.1118,2.0313,-0.3094,0.9841,-0.2877
619,24414,118.9588,2.0739,-0.3389,0.9604,-0.2877
621,24414,126.1647,2.0313,-0.3094,0.9791,-0.2877
623,24414,133.8890,1.9943,-0.2838,0.9959,-0.2877
625,24414,103.5058,2.1977,-0.4247,0.9429,-0.2877
627,24414,126.0868,2.0322,-0.3100,0.9788,-0.2877
629,24414,110.7647,2.1321,-0.3793,0.9507,-0.2877
631,24414,103.2636,2.2003,-0.4265,0.9468,-0.2877
633,24414,118.9811,2.0736,-0.3387,0.9729,-0.2877
635,24414,118.6012,2.0754,-0.3400,0.9629,-0.2877
637,24414,134.0623,1.9943,-0.2837,1.0018,-0.2877
639,24414,141.4377,1.9634,-0.2623,1.0197,-0.2877
641,24414,126.5113,2.0308,-0.3090,0.9772,-0.2877
643,24414,103.5058,2.1977,-0.4247,0.9304,-0.2877
645,24414,118.7752,2.0744,-0.3393,0.9631,-0.2877
647,24414,111.3614,2.1280,-0.3764,0.9486,-0.2877
649,24414,126.4021,2.0301,-0.3085,0.9869,-0.2877
651,24414,118.7752,2.0744,-0.3393,0.9593,-0.2877
653,24414,111.0161,2.1291,-0.3771,0.9538,-0.2877
655,24414,133.8418,1.9943,-0.2837,1.0115,-0.2877
657,24414,118.2789,2.0779,-0.3417,0.9508,-0.2877
659,24414,118.2789,2.0779,-0.3417,0.9585,-0.2877
661,24414,118.8225,2.0746,-0.3394,0.9905,-0.2877
663,24414,111.0161,2.1291,-0.3771,0.9775,-0.2877
665,24414,118.5051,2.0753,-0.3398,0.9571,-0.2877
667,24414,141.5203,1.9634,-0.2623,1.0156,-0.2877
669,24414,125.8615,2.0330,-0.3106,0.9783,-0.2877
671,24414,133.9789,1.9946,-0.2839,1.0086,-0.2877
673,24414,126.0528,2.0317,-0.3097,0.9719,-0.2877
675,24414,126.6235,2.0299,-0.3084,1.0016,-0.2877
677,24414,134.2441,1.9935,-0.2832,1.0117,-0.2877
679,24414,133.5484,1.9956,-0.2847,0.9955,-0.2877
681,24414,149.2429,1.9361,-0.2434,1.0328,-0.2877
683,24414,118.6775,2.0737,-0.3388,0.9499,-0.2877
685,24414,111.0766,2.1284,-0.3767,0.9245,-0.2877
687,24414,118.6488,2.0742,-0.3391,0.9674,-0.2877
689,24414,110.9112,2.1300,-0.3778,0.9303,-0.2877
691,24414,110.9112,2.1300,-0.3778,0.9388,-0.2877
693,24414,103.6385,2.1975,-0.4246,0.9138,-0.2877
695,24414,118.7901,2.0744,-0.3392,0.9677,-0.2877
697,24414,110.9112,2.1300,-0.3778,0.9352,-0.2877
699,24414,126.4684,2.0305,-0.3088,0.9795,-0.2877
701,24414,118.7018,2.0748,-0.3395,0.9590,-0.2877
703,24414,142.1146,1.9612,-0.2608,1.0164,-0.2877
705,24414,103.6385,2.1975,-0.4246,0.9119,-0.2877
707,24414,118.6915,2.0743,-0.3392,0.9681,-0.2877
709,24414,103.5159,2.1976,-0.4246,0.9139,-0.2877
711,24414,118.4724,2.0763,-0.3406,0.9625,-0.2877
713,24414,111.2158,2.1295,-0.3774,0.9517,-0.2877
715,24414,118.9935,2.0734,-0.3385,0.9691,-0.2877
717,24414,103.5159,2.1976,-0.4246,0.9091,-0.2877
719,24414,133.6579,1.9948,-0.2841,1.0060,-0.2877
721,24414,111.3971,2.1282,-0.3765,0.9360,-0.2877
723,24414,111.3971,2.1282,-0.3765,0.9656,-0.2877
725,24414,96.2893,2.2861,-0.4860,0.9064,-0.2877
727,24414,118.7115,2.0750,-0.3397,0.9708,-0.2877
729,24414,103.5159,2.1976,-0.4246,0.9266,-0.2877
731,24414,134.1255,1.9933,-0.2831,1.0022,-0.2877
733,24414,118.2875,2.0768,-0.3409,0.9586,-0.2877
735,24414,118.4183,2.0772,-0.3412,0.9795,-0.2877
737,24414,134.0211,1.9936,-0.2832,0.9959,-0.2877
739,24414,96.2893,2.2861,-0.4860,0.9278,-0.2877
741,24414,110.8476,2.1306,-0.3782,0.9389,-0.2877
743,24414,141.6175,1.9628,-0.2619,1.0158,-0.2877
745,24414,133.9063,1.9938,-0.2834,0.9957,-0.2877
747,24414,126.4243,2.0294,-0.3080,0.9801,-0.2877
749,24414,118.5984,2.0767,-0.3408,0.9592,-0.2877
751,24414,141.8124,1.9619,-0.2613,1.0159,-0.2877
753,24414,96.2893,2.2861,-0.4860,0.8981,-0.2877
755,24414,134.0543,1.9931,-0.2829,1.0023,-0.2877
757,24414,111.1362,2.1283,-0.3766,0.9517,-0.2877
759,24414,118.4819,2.0758,-0.3402,0.9571,-0.2877
761,24414,118.4903,2.0758,-0.3402,0.9630,-0.2877
763,24414,133.5123,1.9953,-0.2844,0.9955,-0.2877
765,24414,126.3330,2.0312,-0.3093,0.9841,-0.2877
767,24414,142.0134,1.9612,-0.2608,1.0204,-0.2877
769,24414,111.0897,2.1281,-0.3765,0.9310,-0.2877
771,24414,111.0897,2.1281,-0.3765,0.9484,-0.2877
773,24414,103.9856,2.1955,-0.4232,0.9075,-0.2877
775,24414,126.2376,2.0312,-0.3093,0.9790,-0.2877
777,24414,126.0748,2.0310,-0.3092,0.9772,-0.2877
779,24414,126.2850,2.0304,-0.3087,0.9794,-0.2877
781,24414,111.2194,2.1281,-0.3765,0.9457,-0.2877
783,24414,103.9856,2.1955,-0.4232,0.9761,-0.2877
785,24414,111.2194,2.1281,-0.3765,0.9330,-0.2877
787,24414,118.6754,2.0742,-0.3391,0.9675,-0.2877
789,24414,96.0248,2.2893,-0.4882,0.9037,-0.2877
791,24414,118.5396,2.0750,-0.3397,0.9815,-0.2877
793,24414,126.2809,2.0308,-0.3090,0.9839,-0.2877
795,24414,141.3146,1.9633,-0.2622,1.0196,-0.2877
797,24414,111.5790,2.1271,-0.3758,0.9364,-0.2877
799,24414,134.5689,1.9918,-0.2820,1.0027,-0.2877
801,24414,119.0874,2.0735,-0.3386,0.9636,-0.2877
803,24414,104.1752,2.1933,-0.4217,0.9279,-0.2877
805,24414,104.1752,2.1933,-0.4217,0.9446,-0.2877
807,24414,133.7878,1.9946,-0.2840,1.0020,-0.2877
809,24414,126.1234,2.0308,-0.3091,0.9898,-0.2877
811,24414,119.1393,2.0733,-0.3385,0.9527,-0.2877
813,24414,111.3897,2.1291,-0.3772,0.9392,-0.2877
815,24414,126.5246,2.0294,-0.3081,0.9800,-0.2877
817,24414,111.3897,2.1291,-0.3772,0.9392,-0.2877
819,24414,111.3897,2.1291,-0.3772,0.9350,-0.2877
821,24414,96.0248,2.2893,-0.4882,0.8898,-0.2877
823,24414,126.4499,2.0298,-0.3083,0.9863,-0.2877
825,24414,126.8599,2.0281,-0.3071,0.9732,-0.2877
827,24414,118.5937,2.0757,-0.3402,0.9763,-0.2877
829,24414,125.9458,2.0313,-0.3094,0.9860,-0.2877
831,24414,133.8781,1.9944,-0.2838,1.0023,-0.2877
833,24414,96.0248,2.2893,-0.4882,0.9134,-0.2877
835,24414,119.0767,2.0740,-0.3390,0.9637,-0.2877
837,24414,111.1225,2.1301,-0.3778,0.9389,-0.2877
839,24414,133.9772,1.9934,-0.2831,0.9959,-0.2877
841,24414,111.3449,2.1280,-0.3764,0.9505,-0.2877
843,24414,111.1225,2.1301,-0.3778,0.9452,-0.2877
845,24414,111.1225,2.1301,-0.3778,0.9438,-0.2877
847,24414,118.6912,2.0743,-0.3392,0.9677,-0.2877
849,24414,126.0904,2.0318,-0.3097,0.9788,-0.2877
851,24414,126.0904,2.0318,-0.3097,0.9931,-0.2877
853,24414,88.2721,2.4142,-0.5748,0.8964,-0.2877
855,24414,126.5563,2.0285,-0.3075,0.9903,-0.2877
857,24414,103.7048,2.1984,-0.4252,0.9260,-0.2877
859,24414,125.9900,2.0317,-0.3097,0.9772,-0.2877
861,24414,111.1704,2.1296,-0.3775,0.9454,-0.2877
863,24414,118.6771,2.0742,-0.3391,0.9908,-0.2877
865,24414,134.2328,1.9927,-0.2827,0.9963,-0.2877
867,24414,103.5174,2.1989,-0.4256,0.9338,-0.2877
869,24414,103.5174,2.1989,-0.4256,0.9303,-0.2877
871,24414,141.8926,1.9620,-0.2613,1.0201,-0.2877
