n,T_n,v_2,multiplier,log_drift
3438001,2578501,2,0.75,-0.287682
3439001,2579251,2,0.75,-0.287682
3440001,2580001,2,0.75,-0.287682
3441001,2580751,2,0.75,-0.287682
3442001,2581501,2,0.75,-0.287682
3443001,2582251,2,0.75,-0.287682
3444001,2583001,2,0.75,-0.287682
3445001,2583751,2,0.75,-0.287682
3446001,2584501,2,0.75,-0.287682
3447001,2585251,2,0.75,-0.287682
3448001,2586001,2,0.75,-0.287682
3449001,2586751,2,0.75,-0.287682
3450001,2587501,2,0.75,-0.287682
3451001,2588251,2,0.75,-0.287682
3452001,2589001,2,0.75,-0.287682
3453001,2589751,2,0.75,-0.287682
3454001,2590501,2,0.75,-0.287682
3455001,2591251,2,0.75,-0.287682
3456001,2592001,2,0.75,-0.287682
3457001,2592751,2,0.75,-0.287682
3458001,2593501,2,0.75,-0.287682
3459001,2594251,2,0.75,-0.287682
3460001,2595001,2,0.75,-0.287682
3461001,2595751,2,0.75,-0.287682
3462001,2596501,2,0.75,-0.287682
3463001,2597251,2,0.75,-0.287682
3464001,2598001,2,0.75,-0.287682
3465001,2598751,2,0.75,-0.287682
3466001,2599501,2,0.75,-0.287682
3467001,2600251,2,0.75,-0.287682
3468001,2601001,2,0.75,-0.287682
3469001,2601751,2,0.75,-0.287682
3470001,2602501,2,0.75,-0.287682
3471001,2603251,2,0.75,-0.287682
3472001,2604001,2,0.75,-0.287682
3473001,2604751,2,0.75,-0.287682
3474001,2605501,2,0.75,-0.287682
3475001,2606251,2,0.75,-0.287682
3476001,2607001,2,0.75,-0.287682
3477001,2607751,2,0.75,-0.287682
3478001,2608501,2,0.75,-0.287682
3479001,2609251,2,0.75,-0.287682
3480001,2610001,2,0.75,-0.287682
3481001,2610751,2,0.75,-0.287682
3482001,2611501,2,0.75,-0.287682
3483001,2612251,2,0.75,-0.287682
3484001,2613001,2,0.75,-0.287682
3485001,2613751,2,0.75,-0.287682
3486001,2614501,2,0.75,-0.287682
3487001,2615251,2,0.75,-0.287682
3488001,2616001,2,0.75,-0.287682
3489001,2616751,2,0.75,-0.287682
3490001,2617501,2,0.75,-0.287682
3491001,2618251,2,0.75,-0.287682
3492001,2619001,2,0.75,-0.287682
3493001,2619751,2,0.75,-0.287682
3494001,2620501,2,0.75,-0.287682
3495001,2621251,2,0.75,-0.287682
3496001,2622001,2,0.75,-0.287682
3497001,2622751,2,0.75,-0.287682
3498001,2623501,2,0.75,-0.287682
3499001,2624251,2,0.75,-0.287682
3500001,2625001,2,0.75,-0.287682
3501001,2625751,2,0.75,-0.287682
3502001,2626501,2,0.75,-0.287682
3503001,2627251,2,0.75,-0.287682
3504001,2628001,2,0.75,-0.287682
3505001,2628751,2,0.75,-0.287682
3506001,2629501,2,0.75,-0.287682
3507001,2630251,2,0.75,-0.287682
3508001,2631001,2,0.75,-0.287682
3509001,2631751,2,0.75,-0.287682
3510001,2632501,2,0.75,-0.287682
3511001,2633251,2,0.75,-0.287682
3512001,2634001,2,0.75,-0.287682
3513001,2634751,2,0.75,-0.287682
3514001,2635501,2,0.75,-0.287682
3515001,2636251,2,0.75,-0.287682
3516001,2637001,2,0.75,-0.287682
3517001,2637751,2,0.75,-0.287682
3518001,2638501,2,0.75,-0.287682
3519001,2639251,2,0.75,-0.287682
3520001,2640001,2,0.75,-0.287682
3521001,2640751,2,0.75,-0.287682
3522001,2641501,2,0.75,-0.287682
3523001,2642251,2,0.75,-0.287682
3524001,2643001,2,0.75,-0.287682
3525001,2643751,2,0.75,-0.287682
3526001,2644501,2,0.75,-0.287682
3527001,2645251,2,0.75,-0.287682
3528001,2646001,2,0.75,-0.287682
3529001,2646751,2,0.75,-0.287682
3530001,2647501,2,0.75,-0.287682
3531001,2648251,2,0.75,-0.287682
3532001,2649001,2,0.75,-0.287682
3533001,2649751,2,0.75,-0.287682
3534001,2650501,2,0.75,-0.287682
3535001,2651251,2,0.75,-0.287682
3536001,2652001,2,0.75,-0.287682
3537001,2652751,2,0.75,-0.287682
3538001,2653501,2,0.75,-0.287682
3539001,2654251,2,0.75,-0.287682
3540001,2655001,2,0.75,-0.287682
3541001,2655751,2,0.75,-0.287682
3542001,2656501,2,0.75,-0.287682
3543001,2657251,2,0.75,-0.287682
3544001,2658001,2,0.75,-0.287682
3545001,2658751,2,0.75,-0.287682
3546001,2659501,2,0.75,-0.287682
3547001,2660251,2,0.75,-0.287682
3548001,2661001,2,0.75,-0.287682
3549001,2661751,2,0.75,-0.287682
3550001,2662501,2,0.75,-0.287682
3551001,2663251,2,0.75,-0.287682
3552001,2664001,2,0.75,-0.287682
3553001,2664751,2,0.75,-0.287682
3554001,2665501,2,0.75,-0.287682
3555001,2666251,2,0.75,-0.287682
3556001,2667001,2,0.75,-0.287682
3557001,2667751,2,0.75,-0.287682
3558001,2668501,2,0.75,-0.287682
3559001,2669251,2,0.75,-0.287682
3560001,2670001,2,0.75,-0.287682
3561001,2670751,2,0.75,-0.287682
3562001,2671501,2,0.75,-0.287682
3563001,2672251,2,0.75,-0.287682
3564001,2673001,2,0.75,-0.287682
3565001,2673751,2,0.75,-0.287682
3566001,2674501,2,0.75,-0.287682
3567001,2675251,2,0.75,-0.287682
3568001,2676001,2,0.75,-0.287682
3569001,2676751,2,0.75,-0.287682
3570001,2677501,2,0.75,-0.287682
3571001,2678251,2,0.75,-0.287682
3572001,2679001,2,0.75,-0.287682
3573001,2679751,2,0.75,-0.287682
3574001,2680501,2,0.75,-0.287682
3575001,2681251,2,0.75,-0.287682
3576001,2682001,2,0.75,-0.287682
3577001,2682751,2,0.75,-0.287682
3578001,2683501,2,0.75,-0.287682
3579001,2684251,2,0.75,-0.287682
3580001,2685001,2,0.75,-0.287682
3581001,2685751,2,0.75,-0.287682
3582001,2686501,2,0.75,-0.287682
3583001,2687251,2,0.75,-0.287682
3584001,2688001,2,0.75,-0.287682
3585001,2688751,2,0.75,-0.287682
3586001,2689501,2,0.75,-0.287682
3587001,2690251,2,0.75,-0.287682
3588001,2691001,2,0.75,-0.287682
3589001,2691751,2,0.75,-0.287682
3590001,2692501,2,0.75,-0.287682
3591001,2693251,2,0.75,-0.287682
3592001,2694001,2,0.75,-0.287682
3593001,2694751,2,0.75,-0.287682
3594001,2695501,2,0.75,-0.287682
3595001,2696251,2,0.75,-0.287682
3596001,2697001,2,0.75,-0.287682
3597001,2697751,2,0.75,-0.287682
3598001,2698501,2,0.75,-0.287682
3599001,2699251,2,0.75,-0.287682
3600001,2700001,2,0.75,-0.287682
3601001,2700751,2,0.75,-0.287682
3602001,2701501,2,0.75,-0.287682
3603001,2702251,2,0.75,-0.287682
3604001,2703001,2,0.75,-0.287682
3605001,2703751,2,0.75,-0.287682
3606001,2704501,2,0.75,-0.287682
3607001,2705251,2,0.75,-0.287682
3608001,2706001,2,0.75,-0.287682
3609001,2706751,2,0.75,-0.287682
3610001,2707501,2,0.75,-0.287682
3611001,2708251,2,0.75,-0.287682
3612001,2709001,2,0.75,-0.287682
3613001,2709751,2,0.75,-0.287682
3614001,2710501,2,0.75,-0.287682
3615001,2711251,2,0.75,-0.287682
3616001,2712001,2,0.75,-0.287682
3617001,2712751,2,0.75,-0.287682
3618001,2713501,2,0.75,-0.287682
3619001,2714251,2,0.75,-0.287682
3620001,2715001,2,0.75,-0.287682
3621001,2715751,2,0.75,-0.287682
3622001,2716501,2,0.75,-0.287682
3623001,2717251,2,0.75,-0.287682
3624001,2718001,2,0.75,-0.287682
3625001,2718751,2,0.75,-0.287682
3626001,2719501,2,0.75,-0.287682
3627001,2720251,2,0.75,-0.287682
3628001,2721001,2,0.75,-0.287682
3629001,2721751,2,0.75,-0.287682
3630001,2722501,2,0.75,-0.287682
3631001,2723251,2,0.75,-0.287682
3632001,2724001,2,0.75,-0.287682
3633001,2724751,2,0.75,-0.287682
3634001,2725501,2,0.75,-0.287682
3635001,2726251,2,0.75,-0.287682
3636001,2727001,2,0.75,-0.287682
3637001,2727751,2,0.75,-0.287682
3638001,2728501,2,0.75,-0.287682
3639001,2729251,2,0.75,-0.287682
3640001,2730001,2,0.75,-0.287682
3641001,2730751,2,0.75,-0.287682
3642001,2731501,2,0.75,-0.287682
3643001,2732251,2,0.75,-0.287682
3644001,2733001,2,0.75,-0.287682
3645001,2733751,2,0.75,-0.287682
3646001,2734501,2,0.75,-0.287682
3647001,2735251,2,0.75,-0.287682
3648001,2736001,2,0.75,-0.287682
3649001,2736751,2,0.75,-0.287682
3650001,2737501,2,0.75,-0.287682
3651001,2738251,2,0.75,-0.287682
3652001,2739001,2,0.75,-0.287682
3653001,2739751,2,0.75,-0.287682
3654001,2740501,2,0.75,-0.287682
3655001,2741251,2,0.75,-0.287682
3656001,2742001,2,0.75,-0.287682
3657001,2742751,2,0.75,-0.287682
3658001,2743501,2,0.75,-0.287682
3659001,2744251,2,0.75,-0.287682
3660001,2745001,2,0.75,-0.287682
3661001,2745751,2,0.75,-0.287682
3662001,2746501,2,0.75,-0.287682
3663001,2747251,2,0.75,-0.287682
3664001,2748001,2,0.75,-0.287682
3665001,2748751,2,0.75,-0.287682
3666001,2749501,2,0.75,-0.287682
3667001,2750251,2,0.75,-0.287682
3668001,2751001,2,0.75,-0.287682
3669001,2751751,2,0.75,-0.287682
3670001,2752501,2,0.75,-0.287682
3671001,2753251,2,0.75,-0.287682
3672001,2754001,2,0.75,-0.287682
3673001,2754751,2,0.75,-0.287682
3674001,2755501,2,0.75,-0.287682
3675001,2756251,2,0.75,-0.287682
3676001,2757001,2,0.75,-0.287682
3677001,2757751,2,0.75,-0.287682
3678001,2758501,2,0.75,-0.287682
3679001,2759251,2,0.75,-0.287682
3680001,2760001,2,0.75,-0.287682
3681001,2760751,2,0.75,-0.287682
3682001,2761501,2,0.75,-0.287682
3683001,2762251,2,0.75,-0.287682
3684001,2763001,2,0.75,-0.287682
3685001,2763751,2,0.75,-0.287682
3686001,2764501,2,0.75,-0.287682
3687001,2765251,2,0.75,-0.287682
3688001,2766001,2,0.75,-0.287682
3689001,2766751,2,0.75,-0.287682
3690001,2767501,2,0.75,-0.287682
3691001,2768251,2,0.75,-0.287682
3692001,2769001,2,0.75,-0.287682
3693001,2769751,2,0.75,-0.287682
3694001,2770501,2,0.75,-0.287682
3695001,2771251,2,0.75,-0.287682
3696001,2772001,2,0.75,-0.287682
3697001,2772751,2,0.75,-0.287682
3698001,2773501,2,0.75,-0.287682
3699001,2774251,2,0.75,-0.287682
3700001,2775001,2,0.75,-0.287682
3701001,2775751,2,0.75,-0.287682
3702001,2776501,2,0.75,-0.287682
3703001,2777251,2,0.75,-0.287682
3704001,2778001,2,0.75,-0.287682
3705001,2778751,2,0.75,-0.287682
3706001,2779501,2,0.75,-0.287682
3707001,2780251,2,0.75,-0.287682
3708001,2781001,2,0.75,-0.287682
3709001,2781751,2,0.75,-0.287682
3710001,2782501,2,0.75,-0.287682
3711001,2783251,2,0.75,-0.287682
3712001,2784001,2,0.75,-0.287682
3713001,2784751,2,0.75,-0.287682
3714001,2785501,2,0.75,-0.287682
3715001,2786251,2,0.75,-0.287682
3716001,2787001,2,0.75,-0.287682
3717001,2787751,2,0.75,-0.287682
3718001,2788501,2,0.75,-0.287682
3719001,2789251,2,0.75,-0.287682
3720001,2790001,2,0.75,-0.287682
3721001,2790751,2,0.75,-0.287682
3722001,2791501,2,0.75,-0.287682
3723001,2792251,2,0.75,-0.287682
3724001,2793001,2,0.75,-0.287682
3725001,2793751,2,0.75,-0.287682
3726001,2794501,2,0.75,-0.287682
3727001,2795251,2,0.75,-0.287682
3728001,2796001,2,0.75,-0.287682
3729001,2796751,2,0.75,-0.287682
3730001,2797501,2,0.75,-0.287682
3731001,2798251,2,0.75,-0.287682
3732001,2799001,2,0.75,-0.287682
3733001,2799751,2,0.75,-0.287682
3734001,2800501,2,0.75,-0.287682
3735001,2801251,2,0.75,-0.287682
3736001,2802001,2,0.75,-0.287682
3737001,2802751,2,0.75,-0.287682
3738001,2803501,2,0.75,-0.287682
3739001,2804251,2,0.75,-0.287682
3740001,2805001,2,0.75,-0.287682
3741001,2805751,2,0.75,-0.287682
3742001,2806501,2,0.75,-0.287682
3743001,2807251,2,0.75,-0.287682
3744001,2808001,2,0.75,-0.287682
3745001,2808751,2,0.75,-0.287682
3746001,2809501,2,0.75,-0.287682
3747001,2810251,2,0.75,-0.287682
3748001,2811001,2,0.75,-0.287682
3749001,2811751,2,0.75,-0.287682
3750001,2812501,2,0.75,-0.287682
3751001,2813251,2,0.75,-0.287682
3752001,2814001,2,0.75,-0.287682
3753001,2814751,2,0.75,-0.287682
3754001,2815501,2,0.75,-0.287682
3755001,2816251,2,0.75,-0.287682
3756001,2817001,2,0.75,-0.287682
3757001,2817751,2,0.75,-0.287682
3758001,2818501,2,0.75,-0.287682
3759001,2819251,2,0.75,-0.287682
3760001,2820001,2,0.75,-0.287682
3761001,2820751,2,0.75,-0.287682
3762001,2821501,2,0.75,-0.287682
3763001,2822251,2,0.75,-0.287682
3764001,2823001,2,0.75,-0.287682
3765001,2823751,2,0.75,-0.287682
3766001,2824501,2,0.75,-0.287682
3767001,2825251,2,0.75,-0.287682
3768001,2826001,2,0.75,-0.287682
3769001,2826751,2,0.75,-0.287682
3770001,2827501,2,0.75,-0.287682
3771001,2828251,2,0.75,-0.287682
3772001,2829001,2,0.75,-0.287682
3773001,2829751,2,0.75,-0.287682
3774001,2830501,2,0.75,-0.287682
3775001,2831251,2,0.75,-0.287682
3776001,2832001,2,0.75,-0.287682
3777001,2832751,2,0.75,-0.287682
3778001,2833501,2,0.75,-0.287682
3779001,2834251,2,0.75,-0.287682
3780001,2835001,2,0.75,-0.287682
3781001,2835751,2,0.75,-0.287682
3782001,2836501,2,0.75,-0.287682
3783001,2837251,2,0.75,-0.287682
3784001,2838001,2,0.75,-0.287682
3785001,2838751,2,0.75,-0.287682
3786001,2839501,2,0.75,-0.287682
3787001,2840251,2,0.75,-0.287682
3788001,2841001,2,0.75,-0.287682
3789001,2841751,2,0.75,-0.287682
3790001,2842501,2,0.75,-0.287682
3791001,2843251,2,0.75,-0.287682
3792001,2844001,2,0.75,-0.287682
3793001,2844751,2,0.75,-0.287682
3794001,2845501,2,0.75,-0.287682
3795001,2846251,2,0.75,-0.287682
3796001,2847001,2,0.75,-0.287682
3797001,2847751,2,0.75,-0.287682
3798001,2848501,2,0.75,-0.287682
3799001,2849251,2,0.75,-0.287682
3800001,2850001,2,0.75,-0.287682
3801001,2850751,2,0.75,-0.287682
3802001,2851501,2,0.75,-0.287682
3803001,2852251,2,0.75,-0.287682
3804001,2853001,2,0.75,-0.287682
3805001,2853751,2,0.75,-0.287682
3806001,2854501,2,0.75,-0.287682
3807001,2855251,2,0.75,-0.287682
3808001,2856001,2,0.75,-0.287682
3809001,2856751,2,0.75,-0.287682
3810001,2857501,2,0.75,-0.287682
3811001,2858251,2,0.75,-0.287682
3812001,2859001,2,0.75,-0.287682
3813001,2859751,2,0.75,-0.287682
3814001,2860501,2,0.75,-0.287682
3815001,2861251,2,0.75,-0.287682
3816001,2862001,2,0.75,-0.287682
3817001,2862751,2,0.75,-0.287682
3818001,2863501,2,0.75,-0.287682
3819001,2864251,2,0.75,-0.287682
3820001,2865001,2,0.75,-0.287682
3821001,2865751,2,0.75,-0.287682
3822001,2866501,2,0.75,-0.287682
3823001,2867251,2,0.75,-0.287682
3824001,2868001,2,0.75,-0.287682
3825001,2868751,2,0.75,-0.287682
3826001,2869501,2,0.75,-0.287682
3827001,2870251,2,0.75,-0.287682
3828001,2871001,2,0.75,-0.287682
3829001,2871751,2,0.75,-0.287682
3830001,2872501,2,0.75,-0.287682
3831001,2873251,2,0.75,-0.287682
3832001,2874001,2,0.75,-0.287682
3833001,2874751,2,0.75,-0.287682
3834001,2875501,2,0.75,-0.287682
3835001,2876251,2,0.75,-0.287682
3836001,2877001,2,0.75,-0.287682
3837001,2877751,2,0.75,-0.287682
3838001,2878501,2,0.75,-0.287682
3839001,2879251,2,0.75,-0.287682
3840001,2880001,2,0.75,-0.287682
3841001,2880751,2,0.75,-0.287682
3842001,2881501,2,0.75,-0.287682
3843001,2882251,2,0.75,-0.287682
3844001,2883001,2,0.75,-0.287682
3845001,2883751,2,0.75,-0.287682
3846001,2884501,2,0.75,-0.287682
3847001,2885251,2,0.75,-0.287682
3848001,2886001,2,0.75,-0.287682
3849001,2886751,2,0.75,-0.287682
3850001,2887501,2,0.75,-0.287682
3851001,2888251,2,0.75,-0.287682
3852001,2889001,2,0.75,-0.287682
3853001,2889751,2,0.75,-0.287682
3854001,2890501,2,0.75,-0.287682
3855001,2891251,2,0.75,-0.287682
3856001,2892001,2,0.75,-0.287682
3857001,2892751,2,0.75,-0.287682
3858001,2893501,2,0.75,-0.287682
3859001,2894251,2,0.75,-0.287682
3860001,2895001,2,0.75,-0.287682
3861001,2895751,2,0.75,-0.287682
3862001,2896501,2,0.75,-0.287682
3863001,2897251,2,0.75,-0.287682
3864001,2898001,2,0.75,-0.287682
3865001,2898751,2,0.75,-0.287682
3866001,2899501,2,0.75,-0.287682
3867001,2900251,2,0.75,-0.287682
3868001,2901001,2,0.75,-0.287682
3869001,2901751,2,0.75,-0.287682
3870001,2902501,2,0.75,-0.287682
3871001,2903251,2,0.75,-0.287682
3872001,2904001,2,0.75,-0.287682
3873001,2904751,2,0.75,-0.287682
3874001,2905501,2,0.75,-0.287682
3875001,2906251,2,0.75,-0.287682
3876001,2907001,2,0.75,-0.287682
3877001,2907751,2,0.75,-0.287682
3878001,2908501,2,0.75,-0.287682
3879001,2909251,2,0.75,-0.287682
3880001,2910001,2,0.75,-0.287682
3881001,2910751,2,0.75,-0.287682
3882001,2911501,2,0.75,-0.287682
3883001,2912251,2,0.75,-0.287682
3884001,2913001,2,0.75,-0.287682
3885001,2913751,2,0.75,-0.287682
3886001,2914501,2,0.75,-0.287682
3887001,2915251,2,0.75,-0.287682
3888001,2916001,2,0.75,-0.287682
3889001,2916751,2,0.75,-0.287682
3890001,2917501,2,0.75,-0.287682
3891001,2918251,2,0.75,-0.287682
3892001,2919001,2,0.75,-0.287682
3893001,2919751,2,0.75,-0.287682
3894001,2920501,2,0.75,-0.287682
3895001,2921251,2,0.75,-0.287682
3896001,2922001,2,0.75,-0.287682
3897001,2922751,2,0.75,-0.287682
3898001,2923501,2,0.75,-0.287682
3899001,2924251,2,0.75,-0.287682
3900001,2925001,2,0.75,-0.287682
3901001,2925751,2,0.75,-0.287682
3902001,2926501,2,0.75,-0.287682
3903001,2927251,2,0.75,-0.287682
3904001,2928001,2,0.75,-0.287682
3905001,2928751,2,0.75,-0.287682
3906001,2929501,2,0.75,-0.287682
3907001,2930251,2,0.75,-0.287682
3908001,2931001,2,0.75,-0.287682
3909001,2931751,2,0.75,-0.287682
3910001,2932501,2,0.75,-0.287682
3911001,2933251,2,0.75,-0.287682
3912001,2934001,2,0.75,-0.287682
3913001,2934751,2,0.75,-0.287682
3914001,2935501,2,0.75,-0.287682
3915001,2936251,2,0.75,-0.287682
3916001,2937001,2,0.75,-0.287682
3917001,2937751,2,0.75,-0.287682
3918001,2938501,2,0.75,-0.287682
3919001,2939251,2,0.75,-0.287682
3920001,2940001,2,0.75,-0.287682
3921001,2940751,2,0.75,-0.287682
3922001,2941501,2,0.75,-0.287682
3923001,2942251,2,0.75,-0.287682
3924001,2943001,2,0.75,-0.287682
3925001,2943751,2,0.75,-0.287682
3926001,2944501,2,0.75,-0.287682
3927001,2945251,2,0.75,-0.287682
3928001,2946001,2,0.75,-0.287682
3929001,2946751,2,0.75,-0.287682
3930001,2947501,2,0.75,-0.287682
3931001,2948251,2,0.75,-0.287682
3932001,2949001,2,0.75,-0.287682
3933001,2949751,2,0.75,-0.287682
3934001,2950501,2,0.75,-0.287682
3935001,2951251,2,0.75,-0.287682
3936001,2952001,2,0.75,-0.287682
3937001,2952751,2,0.75,-0.287682
3938001,2953501,2,0.75,-0.287682
3939001,2954251,2,0.75,-0.287682
3940001,2955001,2,0.75,-0.287682
3941001,2955751,2,0.75,-0.287682
3942001,2956501,2,0.75,-0.287682
3943001,2957251,2,0.75,-0.287682
3944001,2958001,2,0.75,-0.287682
3945001,2958751,2,0.75,-0.287682
3946001,2959501,2,0.75,-0.287682
3947001,2960251,2,0.75,-0.287682
3948001,2961001,2,0.75,-0.287682
3949001,2961751,2,0.75,-0.287682
3950001,2962501,2,0.75,-0.287682
3951001,2963251,2,0.75,-0.287682
3952001,2964001,2,0.75,-0.287682
3953001,2964751,2,0.75,-0.287682
3954001,2965501,2,0.75,-0.287682
3955001,2966251,2,0.75,-0.287682
3956001,2967001,2,0.75,-0.287682
3957001,2967751,2,0.75,-0.287682
3958001,2968501,2,0.75,-0.287682
3959001,2969251,2,0.75,-0.287682
3960001,2970001,2,0.75,-0.287682
3961001,2970751,2,0.75,-0.287682
3962001,2971501,2,0.75,-0.287682
3963001,2972251,2,0.75,-0.287682
3964001,2973001,2,0.75,-0.287682
3965001,2973751,2,0.75,-0.287682
3966001,2974501,2,0.75,-0.287682
3967001,2975251,2,0.75,-0.287682
3968001,2976001,2,0.75,-0.287682
3969001,2976751,2,0.75,-0.287682
3970001,2977501,2,0.75,-0.287682
3971001,2978251,2,0.75,-0.287682
3972001,2979001,2,0.75,-0.287682
3973001,2979751,2,0.75,-0.287682
3974001,2980501,2,0.75,-0.287682
3975001,2981251,2,0.75,-0.287682
3976001,2982001,2,0.75,-0.287682
3977001,2982751,2,0.75,-0.287682
3978001,2983501,2,0.75,-0.287682
3979001,2984251,2,0.75,-0.287682
3980001,2985001,2,0.75,-0.287682
3981001,2985751,2,0.75,-0.287682
3982001,2986501,2,0.75,-0.287682
3983001,2987251,2,0.75,-0.287682
3984001,2988001,2,0.75,-0.287682
3985001,2988751,2,0.75,-0.287682
3986001,2989501,2,0.75,-0.287682
3987001,2990251,2,0.75,-0.287682
3988001,2991001,2,0.75,-0.287682
3989001,2991751,2,0.75,-0.287682
3990001,2992501,2,0.75,-0.287682
3991001,2993251,2,0.75,-0.287682
3992001,2994001,2,0.75,-0.287682
3993001,2994751,2,0.75,-0.287682
3994001,2995501,2,0.75,-0.287682
3995001,2996251,2,0.75,-0.287682
3996001,2997001,2,0.75,-0.287682
3997001,2997751,2,0.75,-0.287682
3998001,2998501,2,0.75,-0.287682
3999001,2999251,2,0.75,-0.287682
4000001,3000001,2,0.75,-0.287682
4001001,3000751,2,0.75,-0.287682
4002001,3001501,2,0.75,-0.287682
4003001,3002251,2,0.75,-0.287682
4004001,3003001,2,0.75,-0.287682
4005001,3003751,2,0.75,-0.287682
4006001,3004501,2,0.75,-0.287682
4007001,3005251,2,0.75,-0.287682
4008001,3006001,2,0.75,-0.287682
4009001,3006751,2,0.75,-0.287682
4010001,3007501,2,0.75,-0.287682
4011001,3008251,2,0.75,-0.287682
4012001,3009001,2,0.75,-0.287682
4013001,3009751,2,0.75,-0.287682
4014001,3010501,2,0.75,-0.287682
4015001,3011251,2,0.75,-0.287682
4016001,3012001,2,0.75,-0.287682
4017001,3012751,2,0.75,-0.287682
4018001,3013501,2,0.75,-0.287682
4019001,3014251,2,0.75,-0.287682
4020001,3015001,2,0.75,-0.287682
4021001,3015751,2,0.75,-0.287682
4022001,3016501,2,0.75,-0.287682
4023001,3017251,2,0.75,-0.287682
4024001,3018001,2,0.75,-0.287682
4025001,3018751,2,0.75,-0.287682
4026001,3019501,2,0.75,-0.287682
4027001,3020251,2,0.75,-0.287682
4028001,3021001,2,0.75,-0.287682
4029001,3021751,2,0.75,-0.287682
4030001,3022501,2,0.75,-0.287682
4031001,3023251,2,0.75,-0.287682
4032001,3024001,2,0.75,-0.287682
4033001,3024751,2,0.75,-0.287682
4034001,3025501,2,0.75,-0.287682
4035001,3026251,2,0.75,-0.287682
4036001,3027001,2,0.75,-0.287682
4037001,3027751,2,0.75,-0.287682
4038001,3028501,2,0.75,-0.287682
4039001,3029251,2,0.75,-0.287682
4040001,3030001,2,0.75,-0.287682
4041001,3030751,2,0.75,-0.287682
4042001,3031501,2,0.75,-0.287682
4043001,3032251,2,0.75,-0.287682
4044001,3033001,2,0.75,-0.287682
4045001,3033751,2,0.75,-0.287682
4046001,3034501,2,0.75,-0.287682
4047001,3035251,2,0.75,-0.287682
4048001,3036001,2,0.75,-0.287682
4049001,3036751,2,0.75,-0.287682
4050001,3037501,2,0.75,-0.287682
4051001,3038251,2,0.75,-0.287682
4052001,3039001,2,0.75,-0.287682
4053001,3039751,2,0.75,-0.287682
4054001,3040501,2,0.75,-0.287682
4055001,3041251,2,0.75,-0.287682
4056001,3042001,2,0.75,-0.287682
4057001,3042751,2,0.75,-0.287682
4058001,3043501,2,0.75,-0.287682
4059001,3044251,2,0.75,-0.287682
4060001,3045001,2,0.75,-0.287682
4061001,3045751,2,0.75,-0.287682
4062001,3046501,2,0.75,-0.287682
4063001,3047251,2,0.75,-0.287682
4064001,3048001,2,0.75,-0.287682
4065001,3048751,2,0.75,-0.287682
4066001,3049501,2,0.75,-0.287682
4067001,3050251,2,0.75,-0.287682
4068001,3051001,2,0.75,-0.287682
4069001,3051751,2,0.75,-0.287682
4070001,3052501,2,0.75,-0.287682
4071001,3053251,2,0.75,-0.287682
4072001,3054001,2,0.75,-0.287682
4073001,3054751,2,0.75,-0.287682
4074001,3055501,2,0.75,-0.287682
4075001,3056251,2,0.75,-0.287682
4076001,3057001,2,0.75,-0.287682
4077001,3057751,2,0.75,-0.287682
4078001,3058501,2,0.75,-0.287682
4079001,3059251,2,0.75,-0.287682
4080001,3060001,2,0.75,-0.287682
4081001,3060751,2,0.75,-0.287682
4082001,3061501,2,0.75,-0.287682
4083001,3062251,2,0.75,-0.287682
4084001,3063001,2,0.75,-0.287682
4085001,3063751,2,0.75,-0.287682
4086001,3064501,2,0.75,-0.287682
4087001,3065251,2,0.75,-0.287682
4088001,3066001,2,0.75,-0.287682
4089001,3066751,2,0.75,-0.287682
4090001,3067501,2,0.75,-0.287682
4091001,3068251,2,0.75,-0.287682
4092001,3069001,2,0.75,-0.287682
4093001,3069751,2,0.75,-0.287682
4094001,3070501,2,0.75,-0.287682
4095001,3071251,2,0.75,-0.287682
4096001,3072001,2,0.75,-0.287682
4097001,3072751,2,0.75,-0.287682
4098001,3073501,2,0.75,-0.287682
4099001,3074251,2,0.75,-0.287682
4100001,3075001,2,0.75,-0.287682
4101001,3075751,2,0.75,-0.287682
4102001,3076501,2,0.75,-0.287682
