residue,count,avg_steps,avg_v2,avg_log_drift,avg_odd_mult,theoretical_drift
2561,12207,122.2293,2.0511,-0.3231,0.9567,-0.2877
2563,12207,114.4598,2.1016,-0.3581,0.9524,-0.2877
2565,12207,122.6633,2.0503,-0.3226,0.9745,-0.2877
2567,12207,122.1135,2.0511,-0.3231,0.9686,-0.2877
2569,12207,114.4598,2.1016,-0.3581,0.9584,-0.2877
2571,12207,122.6633,2.0503,-0.3226,0.9709,-0.2877
2573,12207,92.1631,2.3406,-0.5238,0.8797,-0.2877
2575,12207,130.8552,2.0085,-0.2936,1.0111,-0.2877
2577,12207,92.1631,2.3406,-0.5238,0.8959,-0.2877
2579,12207,121.9295,2.0537,-0.3249,0.9632,-0.2877
2581,12207,107.4670,2.1578,-0.3971,0.9424,-0.2877
2583,12207,114.6215,2.1017,-0.3582,0.9589,-0.2877
2585,12207,114.6215,2.1017,-0.3582,0.9529,-0.2877
2587,12207,122.6859,2.0486,-0.3213,0.9976,-0.2877
2589,12207,107.5788,2.1580,-0.3972,0.9249,-0.2877
2591,12207,122.0377,2.0533,-0.3246,0.9830,-0.2877
2593,12207,107.5788,2.1580,-0.3972,0.9297,-0.2877
2595,12207,107.4670,2.1578,-0.3971,0.9346,-0.2877
2597,12207,122.7763,2.0495,-0.3220,0.9805,-0.2877
2599,12207,115.0278,2.0995,-0.3567,0.9654,-0.2877
2601,12207,130.3223,2.0096,-0.2943,0.9964,-0.2877
2603,12207,107.4670,2.1578,-0.3971,0.9424,-0.2877
2605,12207,107.4670,2.1578,-0.3971,0.9243,-0.2877
2607,12207,130.2295,2.0098,-0.2945,0.9966,-0.2877
2609,12207,122.1252,2.0555,-0.3261,0.9733,-0.2877
2611,12207,122.1252,2.0555,-0.3261,0.9697,-0.2877
2613,12207,99.6211,2.2368,-0.4518,0.9238,-0.2877
2615,12207,137.7860,1.9777,-0.2723,1.0103,-0.2877
2617,12207,123.1319,2.0486,-0.3214,0.9629,-0.2877
2619,12207,114.7531,2.1001,-0.3570,0.9533,-0.2877
2621,12207,122.3290,2.0514,-0.3233,0.9817,-0.2877
2623,12207,114.7531,2.1001,-0.3570,1.0009,-0.2877
2625,12207,99.8184,2.2356,-0.4510,0.9018,-0.2877
2627,12207,99.8184,2.2356,-0.4510,0.9398,-0.2877
2629,12207,107.2816,2.1609,-0.3992,0.9245,-0.2877
2631,12207,122.1149,2.0528,-0.3243,0.9743,-0.2877
2633,12207,114.6633,2.1004,-0.3572,0.9635,-0.2877
2635,12207,107.2816,2.1609,-0.3992,0.9480,-0.2877
2637,12207,107.2816,2.1609,-0.3992,0.9201,-0.2877
2639,12207,114.8262,2.1001,-0.3571,0.9576,-0.2877
2641,12207,129.6583,2.0123,-0.2962,0.9882,-0.2877
2643,12207,129.6583,2.0123,-0.2962,0.9948,-0.2877
2645,12207,107.0774,2.1610,-0.3993,0.9757,-0.2877
2647,12207,114.8883,2.1005,-0.3573,0.9593,-0.2877
2649,12207,122.6479,2.0495,-0.3220,0.9807,-0.2877
2651,12207,130.0669,2.0113,-0.2955,0.9868,-0.2877
2653,12207,99.6211,2.2368,-0.4518,0.9295,-0.2877
2655,12207,130.7508,2.0077,-0.2930,1.0000,-0.2877
2657,12207,122.7220,2.0500,-0.3223,0.9753,-0.2877
2659,12207,114.7260,2.1018,-0.3583,0.9737,-0.2877
2661,12207,114.7260,2.1018,-0.3583,0.9527,-0.2877
2663,12207,130.4294,2.0101,-0.2947,0.9992,-0.2877
2665,12207,122.3738,2.0510,-0.3230,0.9792,-0.2877
2667,12207,114.8226,2.0991,-0.3564,0.9557,-0.2877
2669,12207,130.3328,2.0104,-0.2949,0.9894,-0.2877
2671,12207,138.0885,1.9756,-0.2708,1.0050,-0.2877
2673,12207,107.0774,2.1610,-0.3993,0.9581,-0.2877
2675,12207,129.9726,2.0128,-0.2965,0.9887,-0.2877
2677,12207,114.6232,2.1004,-0.3573,0.9591,-0.2877
2679,12207,99.6211,2.2368,-0.4518,0.9441,-0.2877
2681,12207,123.0137,2.0476,-0.3207,0.9759,-0.2877
2683,12207,114.9256,2.0984,-0.3559,0.9517,-0.2877
2685,12207,130.1769,2.0114,-0.2956,0.9937,-0.2877
2687,12207,137.6735,1.9773,-0.2719,1.0168,-0.2877
2689,12207,130.2494,2.0103,-0.2948,0.9830,-0.2877
2691,12207,107.0774,2.1610,-0.3993,0.9464,-0.2877
2693,12207,114.9737,2.0999,-0.3569,0.9506,-0.2877
2695,12207,107.4451,2.1590,-0.3979,0.9426,-0.2877
2697,12207,122.3597,2.0512,-0.3232,0.9840,-0.2877
2699,12207,114.9737,2.0999,-0.3569,0.9466,-0.2877
2701,12207,114.9280,2.0990,-0.3563,0.9673,-0.2877
2703,12207,130.2432,2.0104,-0.2949,1.0037,-0.2877
2705,12207,122.2634,2.0533,-0.3246,0.9633,-0.2877
2707,12207,122.2634,2.0533,-0.3246,0.9706,-0.2877
2709,12207,123.1163,2.0479,-0.3209,1.0016,-0.2877
2711,12207,114.9280,2.0990,-0.3563,0.9897,-0.2877
2713,12207,122.1811,2.0527,-0.3242,0.9634,-0.2877
2715,12207,137.5143,1.9791,-0.2732,1.0079,-0.2877
2717,12207,122.2981,2.0530,-0.3244,0.9681,-0.2877
2719,12207,130.1262,2.0111,-0.2954,1.0070,-0.2877
2721,12207,129.9901,2.0115,-0.2957,0.9823,-0.2877
2723,12207,130.6118,2.0092,-0.2941,1.0108,-0.2877
2725,12207,138.0092,1.9767,-0.2715,1.0194,-0.2877
2727,12207,137.2211,1.9786,-0.2729,1.0040,-0.2877
2729,12207,153.0148,1.9240,-0.2350,1.0387,-0.2877
2731,12207,122.3708,2.0497,-0.3222,0.9570,-0.2877
2733,12207,115.0360,2.0974,-0.3552,0.9344,-0.2877
2735,12207,114.7814,2.0997,-0.3568,0.9631,-0.2877
2737,12207,107.2386,2.1596,-0.3983,0.9157,-0.2877
2739,12207,107.2386,2.1596,-0.3983,0.9246,-0.2877
2741,12207,107.2890,2.1607,-0.3991,0.9247,-0.2877
2743,12207,122.5873,2.0493,-0.3218,0.9720,-0.2877
2745,12207,107.2386,2.1596,-0.3983,0.9295,-0.2877
2747,12207,122.7777,2.0499,-0.3223,0.9696,-0.2877
2749,12207,114.8638,2.0983,-0.3558,0.9471,-0.2877
2751,12207,138.2315,1.9761,-0.2711,1.0094,-0.2877
2753,12207,107.2890,2.1607,-0.3991,0.9180,-0.2877
2755,12207,114.9033,2.0993,-0.3565,0.9615,-0.2877
2757,12207,99.5958,2.2381,-0.4527,0.8953,-0.2877
2759,12207,122.0353,2.0531,-0.3245,0.9739,-0.2877
2761,12207,107.2890,2.1607,-0.3991,0.9432,-0.2877
2763,12207,122.8445,2.0485,-0.3213,0.9754,-0.2877
2765,12207,99.5958,2.2381,-0.4527,0.8902,-0.2877
2767,12207,137.5621,1.9772,-0.2718,1.0102,-0.2877
2769,12207,115.0659,2.0984,-0.3559,0.9416,-0.2877
2771,12207,115.0659,2.0984,-0.3559,0.9675,-0.2877
2773,12207,100.0303,2.2359,-0.4512,0.9196,-0.2877
2775,12207,122.2870,2.0521,-0.3238,0.9814,-0.2877
2777,12207,99.5958,2.2381,-0.4527,0.9186,-0.2877
2779,12207,137.6031,1.9772,-0.2719,1.0100,-0.2877
2781,12207,114.7495,2.0996,-0.3567,0.9473,-0.2877
2783,12207,122.2482,2.0522,-0.3238,0.9814,-0.2877
2785,12207,130.0844,2.0108,-0.2951,0.9870,-0.2877
2787,12207,100.0303,2.2359,-0.4512,0.9395,-0.2877
2789,12207,106.8367,2.1623,-0.4001,0.9239,-0.2877
2791,12207,145.2309,1.9485,-0.2520,1.0231,-0.2877
2793,12207,129.8038,2.0114,-0.2956,0.9870,-0.2877
2795,12207,130.1060,2.0105,-0.2950,0.9895,-0.2877
2797,12207,114.6867,2.1016,-0.3581,0.9468,-0.2877
2799,12207,137.8034,1.9770,-0.2717,1.0085,-0.2877
2801,12207,100.0303,2.2359,-0.4512,0.9064,-0.2877
2803,12207,130.0954,2.0107,-0.2951,0.9937,-0.2877
2805,12207,107.1914,2.1577,-0.3970,0.9437,-0.2877
2807,12207,114.2969,2.1018,-0.3583,0.9496,-0.2877
2809,12207,122.0655,2.0522,-0.3239,0.9746,-0.2877
2811,12207,137.5065,1.9775,-0.2721,1.0044,-0.2877
2813,12207,130.2385,2.0109,-0.2952,0.9896,-0.2877
2815,12207,138.3265,1.9760,-0.2710,1.0174,-0.2877
2817,12207,114.8074,2.0983,-0.3558,0.9454,-0.2877
2819,12207,114.8074,2.0983,-0.3558,0.9534,-0.2877
2821,12207,100.0303,2.2359,-0.4512,0.8947,-0.2877
2823,12207,129.7350,2.0127,-0.2965,0.9886,-0.2877
2825,12207,129.7745,2.0121,-0.2961,0.9826,-0.2877
2827,12207,130.2595,2.0100,-0.2946,0.9897,-0.2877
2829,12207,114.4979,2.1013,-0.3579,0.9527,-0.2877
2831,12207,100.0303,2.2359,-0.4512,0.9742,-0.2877
2833,12207,114.4979,2.1013,-0.3579,0.9407,-0.2877
2835,12207,114.4107,2.1011,-0.3577,0.9628,-0.2877
2837,12207,91.9022,2.3435,-0.5258,0.8814,-0.2877
2839,12207,114.4979,2.1013,-0.3579,0.9752,-0.2877
2841,12207,129.9805,2.0129,-0.2966,0.9885,-0.2877
2843,12207,145.2158,1.9486,-0.2521,1.0229,-0.2877
2845,12207,107.6022,2.1596,-0.3983,0.9291,-0.2877
2847,12207,138.4795,1.9747,-0.2701,1.0111,-0.2877
2849,12207,115.2817,2.0989,-0.3563,0.9512,-0.2877
2851,12207,107.7238,2.1570,-0.3965,0.9344,-0.2877
2853,12207,107.7238,2.1570,-0.3965,0.9477,-0.2877
2855,12207,129.8797,2.0119,-0.2959,0.9938,-0.2877
2857,12207,129.7961,2.0111,-0.2954,0.9991,-0.2877
2859,12207,122.2533,2.0531,-0.3245,0.9635,-0.2877
2861,12207,115.1665,2.0995,-0.3566,0.9533,-0.2877
2863,12207,130.2543,2.0102,-0.2947,0.9896,-0.2877
2865,12207,115.1665,2.0995,-0.3566,0.9533,-0.2877
2867,12207,115.1665,2.0995,-0.3566,0.9494,-0.2877
2869,12207,91.9022,2.3435,-0.5258,0.8776,-0.2877
2871,12207,122.1923,2.0518,-0.3236,0.9761,-0.2877
2873,12207,130.5596,2.0092,-0.2940,0.9832,-0.2877
2875,12207,122.1638,2.0530,-0.3244,0.9868,-0.2877
2877,12207,129.3204,2.0137,-0.2972,0.9949,-0.2877
2879,12207,137.5394,1.9780,-0.2724,1.0104,-0.2877
2881,12207,91.9022,2.3435,-0.5258,0.9065,-0.2877
2883,12207,115.4749,2.0966,-0.3546,0.9524,-0.2877
2885,12207,107.5165,2.1592,-0.3980,0.9249,-0.2877
2887,12207,130.4413,2.0093,-0.2941,0.9878,-0.2877
2889,12207,115.0424,2.0979,-0.3555,0.9544,-0.2877
2891,12207,107.5165,2.1592,-0.3980,0.9316,-0.2877
2893,12207,107.5165,2.1592,-0.3980,0.9386,-0.2877
2895,12207,122.3946,2.0502,-0.3225,0.9718,-0.2877
2897,12207,122.3883,2.0509,-0.3229,0.9693,-0.2877
2899,12207,122.3883,2.0509,-0.3229,0.9911,-0.2877
2901,12207,91.9158,2.3414,-0.5243,0.9135,-0.2877
2903,12207,122.7784,2.0473,-0.3205,0.9812,-0.2877
2905,12207,107.2621,2.1616,-0.3997,0.9311,-0.2877
2907,12207,122.2541,2.0506,-0.3228,0.9721,-0.2877
2909,12207,107.2621,2.1616,-0.3997,0.9364,-0.2877
2911,12207,122.0120,2.0515,-0.3234,1.0004,-0.2877
2913,12207,138.0102,1.9763,-0.2712,1.0045,-0.2877
2915,12207,99.5569,2.2393,-0.4536,0.9166,-0.2877
2917,12207,99.5569,2.2393,-0.4536,0.9128,-0.2877
2919,12207,137.8927,1.9760,-0.2711,1.0170,-0.2877
2921,12207,122.6468,2.0515,-0.3234,0.9801,-0.2877
2923,12207,114.7396,2.0998,-0.3569,0.9591,-0.2877
2925,12207,122.3810,2.0495,-0.3220,0.9713,-0.2877
2927,12207,129.8651,2.0125,-0.2964,0.9883,-0.2877
2929,12207,106.6040,2.1643,-0.4015,0.9465,-0.2877
2931,12207,99.5569,2.2393,-0.4536,0.9236,-0.2877
2933,12207,106.6040,2.1643,-0.4015,0.9387,-0.2877
2935,12207,114.8783,2.1007,-0.3575,0.9468,-0.2877
2937,12207,130.3227,2.0102,-0.2947,0.9872,-0.2877
2939,12207,130.2096,2.0094,-0.2942,0.9876,-0.2877
2941,12207,114.4184,2.1036,-0.3595,0.9570,-0.2877
2943,12207,145.6887,1.9477,-0.2515,1.0286,-0.2877
2945,12207,130.3310,2.0094,-0.2942,0.9829,-0.2877
2947,12207,114.1436,2.1048,-0.3603,0.9577,-0.2877
2949,12207,122.4081,2.0512,-0.3232,0.9799,-0.2877
2951,12207,114.1436,2.1048,-0.3603,0.9637,-0.2877
2953,12207,137.4657,1.9783,-0.2726,1.0040,-0.2877
2955,12207,130.4570,2.0094,-0.2942,0.9941,-0.2877
2957,12207,91.9158,2.3414,-0.5243,0.9019,-0.2877
2959,12207,114.3332,2.1023,-0.3586,0.9613,-0.2877
2961,12207,107.0298,2.1609,-0.3992,0.9141,-0.2877
2963,12207,107.0298,2.1609,-0.3992,0.9364,-0.2877
2965,12207,99.7381,2.2387,-0.4531,0.9205,-0.2877
2967,12207,114.9900,2.0977,-0.3554,0.9749,-0.2877
2969,12207,114.9900,2.0977,-0.3554,0.9541,-0.2877
2971,12207,114.7980,2.0995,-0.3567,0.9855,-0.2877
2973,12207,129.8377,2.0113,-0.2955,0.9886,-0.2877
2975,12207,122.5174,2.0512,-0.3231,0.9970,-0.2877
2977,12207,123.0242,2.0480,-0.3210,0.9652,-0.2877
2979,12207,99.7381,2.2387,-0.4531,0.9373,-0.2877
2981,12207,122.7060,2.0499,-0.3223,0.9752,-0.2877
2983,12207,130.3668,2.0094,-0.2942,0.9828,-0.2877
2985,12207,130.6627,2.0086,-0.2937,0.9964,-0.2877
2987,12207,115.1999,2.0985,-0.3560,0.9561,-0.2877
2989,12207,115.2205,2.0971,-0.3550,0.9509,-0.2877
2991,12207,115.2205,2.0971,-0.3550,0.9752,-0.2877
2993,12207,107.4590,2.1604,-0.3989,0.9313,-0.2877
2995,12207,107.4590,2.1604,-0.3989,0.9502,-0.2877
2997,12207,107.4590,2.1604,-0.3989,0.9335,-0.2877
2999,12207,107.3282,2.1596,-0.3983,0.9627,-0.2877
3001,12207,114.8041,2.0996,-0.3567,0.9510,-0.2877
3003,12207,114.8041,2.0996,-0.3567,0.9470,-0.2877
3005,12207,130.7429,2.0085,-0.2936,0.9943,-0.2877
3007,12207,138.0340,1.9766,-0.2715,1.0086,-0.2877
3009,12207,122.4295,2.0514,-0.3233,0.9638,-0.2877
3011,12207,122.4295,2.0514,-0.3233,0.9818,-0.2877
3013,12207,91.9158,2.3414,-0.5243,0.8762,-0.2877
3015,12207,137.6882,1.9775,-0.2721,1.0044,-0.2877
3017,12207,122.9698,2.0494,-0.3219,0.9753,-0.2877
3019,12207,115.2481,2.0973,-0.3551,0.9540,-0.2877
3021,12207,122.7209,2.0489,-0.3216,0.9718,-0.2877
3023,12207,122.7098,2.0508,-0.3229,0.9765,-0.2877
3025,12207,122.7209,2.0489,-0.3216,0.9718,-0.2877
3027,12207,129.7441,2.0117,-0.2958,0.9889,-0.2877
3029,12207,106.9950,2.1612,-0.3994,0.9583,-0.2877
3031,12207,137.4923,1.9774,-0.2720,1.0193,-0.2877
3033,12207,91.9158,2.3414,-0.5243,0.9306,-0.2877
3035,12207,123.0956,2.0474,-0.3206,0.9754,-0.2877
3037,12207,114.5530,2.1012,-0.3578,0.9408,-0.2877
3039,12207,129.9725,2.0105,-0.2949,0.9941,-0.2877
3041,12207,122.3317,2.0521,-0.3238,0.9711,-0.2877
3043,12207,106.9950,2.1612,-0.3994,0.9583,-0.2877
3045,12207,106.9883,2.1627,-0.4005,0.9417,-0.2877
3047,12207,122.4311,2.0509,-0.3230,0.9875,-0.2877
3049,12207,145.5776,1.9477,-0.2515,1.0231,-0.2877
3051,12207,122.0185,2.0534,-0.3247,0.9830,-0.2877
3053,12207,122.0732,2.0518,-0.3236,0.9686,-0.2877
3055,12207,138.1765,1.9757,-0.2709,1.0107,-0.2877
3057,12207,106.9950,2.1612,-0.3994,0.9428,-0.2877
3059,12207,114.4434,2.1032,-0.3592,0.9487,-0.2877
3061,12207,122.8947,2.0490,-0.3216,0.9880,-0.2877
3063,12207,122.7377,2.0516,-0.3235,0.9715,-0.2877
3065,12207,137.8809,1.9770,-0.2717,1.0044,-0.2877
3067,12207,129.8094,2.0119,-0.2960,0.9821,-0.2877
3069,12207,138.0796,1.9766,-0.2715,1.0104,-0.2877
3071,12207,153.0084,1.9242,-0.2351,1.0389,-0.2877
3073,12207,115.0491,2.0982,-0.3557,0.9342,-0.2877
3075,12207,122.5597,2.0489,-0.3216,0.9751,-0.2877
3077,12207,99.1575,2.2421,-0.4555,0.8998,-0.2877
3079,12207,122.5597,2.0489,-0.3216,0.9715,-0.2877
3081,12207,130.0742,2.0108,-0.2951,0.9888,-0.2877
3083,12207,99.1575,2.2421,-0.4555,0.9229,-0.2877
3085,12207,107.3763,2.1586,-0.3976,0.9247,-0.2877
3087,12207,114.9156,2.0980,-0.3556,0.9649,-0.2877
3089,12207,107.3763,2.1586,-0.3976,0.9247,-0.2877
3091,12207,114.7161,2.1022,-0.3586,0.9523,-0.2877
3093,12207,99.5801,2.2376,-0.4524,0.9096,-0.2877
3095,12207,107.3763,2.1586,-0.3976,0.9402,-0.2877
3097,12207,130.4733,2.0087,-0.2937,0.9900,-0.2877
3099,12207,137.9762,1.9763,-0.2712,1.0090,-0.2877
3101,12207,114.6990,2.1004,-0.3573,0.9466,-0.2877
3103,12207,137.8217,1.9768,-0.2716,1.0085,-0.2877
3105,12207,122.1402,2.0541,-0.3251,0.9676,-0.2877
3107,12207,99.5801,2.2376,-0.4524,0.9235,-0.2877
3109,12207,122.6480,2.0508,-0.3229,0.9743,-0.2877
3111,12207,114.8931,2.0991,-0.3564,0.9614,-0.2877
3113,12207,122.2570,2.0521,-0.3238,0.9835,-0.2877
3115,12207,106.7579,2.1626,-0.4004,0.9267,-0.2877
3117,12207,114.5528,2.1014,-0.3580,0.9406,-0.2877
3119,12207,122.1332,2.0528,-0.3243,0.9830,-0.2877
3121,12207,114.5528,2.1014,-0.3580,0.9526,-0.2877
3123,12207,114.5528,2.1014,-0.3580,0.9486,-0.2877
3125,12207,107.4240,2.1578,-0.3971,0.9475,-0.2877
3127,12207,129.7495,2.0128,-0.2966,0.9951,-0.2877
3129,12207,122.1580,2.0534,-0.3247,0.9630,-0.2877
3131,12207,129.9838,2.0120,-0.2960,0.9987,-0.2877
3133,12207,99.5801,2.2376,-0.4524,0.9436,-0.2877
3135,12207,129.9844,2.0109,-0.2953,0.9992,-0.2877
3137,12207,115.0682,2.0982,-0.3557,0.9463,-0.2877
3139,12207,115.0682,2.0982,-0.3557,0.9542,-0.2877
3141,12207,107.4240,2.1578,-0.3971,0.9275,-0.2877
3143,12207,122.5795,2.0498,-0.3222,0.9722,-0.2877
3145,12207,130.2173,2.0098,-0.2944,0.9900,-0.2877
3147,12207,107.4240,2.1578,-0.3971,0.9591,-0.2877
3149,12207,114.3857,2.0999,-0.3570,0.9467,-0.2877
3151,12207,106.7710,2.1618,-0.3999,0.9624,-0.2877
3153,12207,114.3857,2.0999,-0.3570,0.9467,-0.2877
3155,12207,137.9101,1.9768,-0.2716,1.0106,-0.2877
3157,12207,84.4487,2.4869,-0.6252,0.8745,-0.2877
3159,12207,107.4240,2.1578,-0.3971,0.9475,-0.2877
3161,12207,122.4101,2.0514,-0.3233,0.9747,-0.2877
3163,12207,129.8463,2.0119,-0.2959,0.9956,-0.2877
3165,12207,115.3572,2.0961,-0.3543,0.9684,-0.2877
3167,12207,137.6316,1.9774,-0.2720,1.0190,-0.2877
3169,12207,122.4864,2.0509,-0.3230,0.9642,-0.2877
3171,12207,122.8781,2.0489,-0.3216,1.0014,-0.2877
3173,12207,122.8781,2.0489,-0.3216,0.9826,-0.2877
3175,12207,145.2071,1.9487,-0.2521,1.0225,-0.2877
3177,12207,130.3195,2.0099,-0.2945,0.9893,-0.2877
3179,12207,129.7262,2.0113,-0.2955,0.9822,-0.2877
3181,12207,137.7705,1.9764,-0.2713,1.0106,-0.2877
3183,12207,137.2445,1.9792,-0.2733,1.0040,-0.2877
3185,12207,84.4487,2.4869,-0.6252,0.8979,-0.2877
3187,12207,114.9985,2.0970,-0.3549,0.9401,-0.2877
3189,12207,107.3948,2.1613,-0.3995,0.9304,-0.2877
3191,12207,114.8831,2.0998,-0.3569,0.9530,-0.2877
3193,12207,122.3153,2.0506,-0.3228,0.9716,-0.2877
3195,12207,114.8831,2.0998,-0.3569,0.9497,-0.2877
3197,12207,122.7958,2.0492,-0.3218,0.9713,-0.2877
3199,12207,145.8145,1.9466,-0.2507,1.0237,-0.2877
3201,12207,122.2969,2.0511,-0.3231,0.9614,-0.2877
3203,12207,107.2236,2.1626,-0.4004,0.9304,-0.2877
3205,12207,107.2236,2.1626,-0.4004,0.9304,-0.2877
3207,12207,122.9137,2.0491,-0.3217,0.9806,-0.2877
3209,12207,137.9854,1.9763,-0.2712,1.0088,-0.2877
3211,12207,115.4607,2.0971,-0.3550,0.9505,-0.2877
3213,12207,100.1022,2.2335,-0.4495,0.8996,-0.2877
3215,12207,122.7570,2.0502,-0.3225,0.9820,-0.2877
3217,12207,122.2212,2.0522,-0.3238,0.9636,-0.2877
3219,12207,122.2212,2.0522,-0.3238,0.9708,-0.2877
3221,12207,100.1022,2.2335,-0.4495,0.9390,-0.2877
3223,12207,100.1022,2.2335,-0.4495,0.9477,-0.2877
3225,12207,114.7818,2.1008,-0.3576,0.9411,-0.2877
3227,12207,138.0899,1.9760,-0.2710,1.0045,-0.2877
3229,12207,122.8073,2.0506,-0.3227,0.9715,-0.2877
3231,12207,145.3525,1.9488,-0.2522,1.0227,-0.2877
3233,12207,138.2069,1.9758,-0.2709,1.0050,-0.2877
3235,12207,114.9729,2.0987,-0.3561,0.9655,-0.2877
3237,12207,114.9729,2.0987,-0.3561,0.9757,-0.2877
3239,12207,137.7658,1.9770,-0.2717,1.0045,-0.2877
3241,12207,130.3411,2.0097,-0.2944,1.0076,-0.2877
3243,12207,114.6739,2.1000,-0.3570,0.9450,-0.2877
3245,12207,107.5393,2.1583,-0.3974,0.9118,-0.2877
3247,12207,130.5858,2.0088,-0.2938,0.9895,-0.2877
3249,12207,114.9592,2.0986,-0.3560,0.9512,-0.2877
3251,12207,114.9592,2.0986,-0.3560,0.9592,-0.2877
3253,12207,100.0265,2.2365,-0.4516,0.9061,-0.2877
3255,12207,122.2530,2.0518,-0.3236,0.9785,-0.2877
3257,12207,122.4031,2.0500,-0.3224,0.9690,-0.2877
3259,12207,130.4653,2.0086,-0.2936,0.9947,-0.2877
3261,12207,115.1421,2.1001,-0.3571,0.9501,-0.2877
3263,12207,138.1430,1.9764,-0.2713,1.0105,-0.2877
3265,12207,108.1855,2.1537,-0.3942,0.9167,-0.2877
3267,12207,108.1855,2.1537,-0.3942,0.9609,-0.2877
3269,12207,100.0265,2.2365,-0.4516,0.9096,-0.2877
3271,12207,123.2124,2.0475,-0.3206,0.9655,-0.2877
3273,12207,115.7765,2.0950,-0.3535,0.9756,-0.2877
3275,12207,115.7765,2.0950,-0.3535,0.9549,-0.2877
3277,12207,100.0265,2.2365,-0.4516,0.8894,-0.2877
3279,12207,130.4267,2.0096,-0.2944,0.9962,-0.2877
3281,12207,130.2173,2.0094,-0.2942,0.9895,-0.2877
3283,12207,130.2173,2.0094,-0.2942,0.9960,-0.2877
3285,12207,92.1439,2.3411,-0.5241,0.8875,-0.2877
3287,12207,122.8031,2.0494,-0.3220,0.9755,-0.2877
3289,12207,115.3848,2.0964,-0.3545,0.9604,-0.2877
3291,12207,115.5122,2.0974,-0.3552,0.9643,-0.2877
3293,12207,115.3848,2.0964,-0.3545,0.9589,-0.2877
3295,12207,123.0506,2.0476,-0.3207,0.9799,-0.2877
3297,12207,130.1901,2.0102,-0.2947,0.9962,-0.2877
3299,12207,92.1439,2.3411,-0.5241,0.9222,-0.2877
3301,12207,115.1921,2.1004,-0.3573,0.9514,-0.2877
3303,12207,129.9033,2.0111,-0.2954,0.9874,-0.2877
3305,12207,122.7003,2.0491,-0.3217,0.9752,-0.2877
3307,12207,138.0696,1.9763,-0.2713,1.0045,-0.2877
3309,12207,107.0670,2.1624,-0.4003,0.9332,-0.2877
3311,12207,145.8171,1.9475,-0.2513,1.0271,-0.2877
3313,12207,114.0446,2.1042,-0.3599,0.9578,-0.2877
3315,12207,122.7153,2.0505,-0.3227,0.9714,-0.2877
3317,12207,114.0446,2.1042,-0.3599,0.9659,-0.2877
3319,12207,107.0670,2.1624,-0.4003,0.9453,-0.2877
3321,12207,122.6689,2.0501,-0.3224,0.9639,-0.2877
3323,12207,137.8682,1.9768,-0.2716,1.0044,-0.2877
3325,12207,122.2432,2.0530,-0.3244,0.9759,-0.2877
3327,12207,146.3138,1.9460,-0.2502,1.0292,-0.2877
3329,12207,122.1851,2.0526,-0.3241,0.9632,-0.2877
3331,12207,130.4220,2.0102,-0.2948,0.9989,-0.2877
3333,12207,92.1439,2.3411,-0.5241,0.8905,-0.2877
3335,12207,138.4200,1.9751,-0.2704,1.0107,-0.2877
3337,12207,122.1595,2.0525,-0.3241,0.9614,-0.2877
3339,12207,114.9857,2.0998,-0.3568,0.9396,-0.2877
3341,12207,107.6252,2.1579,-0.3972,0.9255,-0.2877
3343,12207,114.7360,2.1008,-0.3576,0.9740,-0.2877
3345,12207,107.6252,2.1579,-0.3972,0.9122,-0.2877
3347,12207,130.1154,2.0104,-0.2949,0.9894,-0.2877
3349,12207,99.5484,2.2386,-0.4530,0.9171,-0.2877
3351,12207,107.6252,2.1579,-0.3972,0.9592,-0.2877
3353,12207,122.7131,2.0510,-0.3231,0.9689,-0.2877
3355,12207,138.4366,1.9748,-0.2702,1.0095,-0.2877
3357,12207,123.1837,2.0479,-0.3209,0.9700,-0.2877
3359,12207,115.3215,2.0975,-0.3553,0.9860,-0.2877
3361,12207,107.5806,2.1588,-0.3978,0.9421,-0.2877
3363,12207,107.5806,2.1588,-0.3978,0.9440,-0.2877
3365,12207,107.5806,2.1588,-0.3978,0.9373,-0.2877
3367,12207,122.4512,2.0523,-0.3239,0.9707,-0.2877
3369,12207,137.7555,1.9766,-0.2715,1.0100,-0.2877
3371,12207,122.4510,2.0501,-0.3224,0.9645,-0.2877
3373,12207,99.5484,2.2386,-0.4530,0.8981,-0.2877
3375,12207,138.7191,1.9735,-0.2693,1.0056,-0.2877
3377,12207,122.6847,2.0519,-0.3237,0.9745,-0.2877
3379,12207,122.6847,2.0519,-0.3237,0.9709,-0.2877
3381,12207,107.0162,2.1622,-0.4001,0.9394,-0.2877
3383,12207,130.4594,2.0097,-0.2944,0.9943,-0.2877
3385,12207,137.9270,1.9774,-0.2720,1.0044,-0.2877
3387,12207,99.5484,2.2386,-0.4530,0.9538,-0.2877
3389,12207,114.7770,2.0998,-0.3568,0.9472,-0.2877
3391,12207,138.2125,1.9749,-0.2703,1.0115,-0.2877
3393,12207,107.0162,2.1622,-0.4001,0.9305,-0.2877
3395,12207,114.7264,2.1014,-0.3580,0.9612,-0.2877
3397,12207,114.8337,2.0999,-0.3569,0.9590,-0.2877
3399,12207,130.2343,2.0103,-0.2948,0.9963,-0.2877
3401,12207,130.5059,2.0084,-0.2935,0.9894,-0.2877
3403,12207,114.8337,2.0999,-0.3569,0.9650,-0.2877
